participant.id_in_session,participant._index_in_pages,participant.time_started_utc,player.q_gender,player.q_age,player.q_area,player.q_education,player.q_device,player.big5_1,player.big5_2,player.big5_3,player.big5_4,player.big5_5,player.big5_6,player.big5_7,player.big5_IMC,player.big5_8,player.big5_9,player.big5_10,player.inboron1,player.inboron2,player.inboron3,player.inboron4,player.inboron5,player.inboron6,player.inboron7,player.inboron8,player.inboron9,player.inboron10,player.inboron11,player.inboron12,player.inboronIMC,player.inboron13,player.inboron14,player.inboron15,player.inboron16,player.crt_bat,player.crt_widget,player.crt_lake,player.crt_DQS,player.crt_rank,category,DQS_1,DQS_2,DQS_3,Or_DQS,basic,gain_emphasis,loss_aversion,pre_commitment,using_llm
141,9,03:53:00,1,1,0,1,2,3,2,5,4,5,4,5,5,5,4,4,3,3,4,3,3,3,3,3,3,2,5,3,4,4,3,3,1,10,6,36,2,15,loss_aversion,0,0,1,1,0,0,1,0,0
142,9,03:58:00,0,4,4,4,2,5,1,1,1,6,2,1,5,6,5,7,1,4,1,1,1,1,1,1,2,1,1,1,4,1,2,2,1,10,5,47,27,29,loss_aversion,0,0,0,0,0,0,1,0,0
143,9,03:59:00,1,5,5,1,2,1,1,1,6,1,6,4,5,5,4,5,2,3,1,3,2,1,3,1,3,3,1,2,4,4,2,1,3,5,5,47,27,29,loss_aversion,0,0,0,0,0,0,1,0,0
144,9,03:59:00,1,3,3,5,0,3,2,5,5,3,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,10,20,47,27,29,loss_aversion,0,0,0,0,0,0,1,0,0
145,9,04:09:00,0,3,2,4,0,3,3,3,3,5,3,4,5,6,4,5,4,4,3,3,3,4,4,3,4,4,3,3,4,3,4,4,4,5,5,47,27,29,loss_aversion,0,0,0,0,0,0,1,0,0
146,9,04:10:00,0,4,2,4,0,3,2,4,3,4,5,4,5,3,5,4,2,2,1,3,2,2,2,1,3,3,2,2,4,1,2,3,2,5,5,47,27,29,loss_aversion,0,0,0,0,0,0,1,0,0
147,9,04:18:00,0,5,2,4,0,1,7,1,7,1,1,1,5,7,1,7,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,10,5,47,27,29,loss_aversion,0,0,0,0,0,0,1,0,0
148,9,04:20:00,0,4,2,4,0,1,6,5,4,5,2,1,5,2,4,3,1,1,1,2,1,1,1,2,3,1,1,1,4,2,1,2,2,5,5,47,27,29,loss_aversion,0,0,0,0,0,0,1,0,0
149,9,04:22:00,0,3,3,4,0,2,2,5,3,5,6,5,5,3,6,3,2,4,1,3,3,3,2,2,4,4,2,3,4,2,2,4,4,5,100,47,27,15,loss_aversion,0,0,0,0,0,0,1,0,0
150,9,04:25:00,1,4,2,1,0,4,1,4,4,4,4,6,5,4,6,4,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,10,5,47,27,30,loss_aversion,0,0,0,0,0,0,1,0,0
151,9,04:26:00,0,3,4,4,2,5,3,2,4,6,4,4,5,5,5,5,1,4,3,4,4,3,3,2,2,3,3,3,4,4,3,4,4,10,5,24,27,30,loss_aversion,0,0,0,0,0,0,1,0,0
152,9,04:43:00,1,2,2,2,0,3,3,6,5,3,6,5,5,3,6,3,1,3,1,1,1,1,1,1,2,4,1,2,4,1,1,4,2,10,5,24,27,30,loss_aversion,0,0,0,0,0,0,1,0,0
153,9,04:45:00,1,2,2,4,0,3,2,3,5,3,6,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,10,100,24,27,30,loss_aversion,0,0,0,0,0,0,1,0,0
154,9,04:46:00,1,2,2,4,2,6,1,4,4,4,6,6,5,4,5,4,2,2,2,2,2,2,2,2,1,2,2,2,4,2,2,2,2,110,100,2,2,30,loss_aversion,0,0,1,1,0,0,1,0,0
155,9,04:51:00,1,3,4,4,0,3,4,2,5,2,2,2,5,6,3,7,3,4,4,2,2,4,2,4,2,2,2,3,4,4,2,4,3,10,5,47,27,29,loss_aversion,0,0,0,0,0,0,1,0,0
156,9,04:57:00,1,2,2,4,0,4,4,4,3,4,5,3,5,4,4,5,2,2,3,3,2,3,3,3,3,3,3,3,3,3,2,2,3,10,100,2,6,30,loss_aversion,0,1,1,1,0,0,1,0,0
159,9,05:07:00,0,4,2,4,2,6,2,6,3,2,2,6,5,1,5,2,2,3,2,3,3,3,2,2,3,3,2,2,4,2,2,3,2,10,100,24,8,30,loss_aversion,0,0,1,1,0,0,1,0,0
160,9,05:12:00,0,6,5,4,0,6,1,5,1,5,5,6,5,1,6,1,4,5,5,5,4,5,4,5,5,5,5,4,4,5,4,5,5,10,100,47,27,31,loss_aversion,0,0,0,0,0,0,1,0,0
161,9,05:15:00,0,4,4,2,0,1,3,7,4,3,6,6,5,1,6,6,1,2,1,4,4,1,2,1,3,3,3,3,4,1,2,4,5,5,5,47,27,29,loss_aversion,0,0,0,0,0,0,1,0,0
162,9,05:22:00,0,5,7,4,0,3,2,5,3,6,5,5,5,3,6,3,1,1,1,1,1,1,1,3,1,2,1,1,4,2,1,1,1,5,5,47,27,29,loss_aversion,0,0,0,0,0,0,1,0,0
163,9,05:25:00,1,4,2,2,2,3,4,3,5,4,2,3,5,4,3,3,2,3,4,4,3,3,3,4,3,3,4,3,4,4,2,4,3,5,5,24,27,29,loss_aversion,0,0,0,0,0,0,1,0,0
164,9,05:26:00,0,2,0,1,0,1,6,3,6,4,3,3,5,5,2,6,2,2,1,2,2,3,3,1,4,1,4,3,4,2,3,3,3,10,5,49,27,29,loss_aversion,0,0,0,0,0,0,1,0,0
165,9,07:18:00,0,3,4,1,0,5,1,5,5,4,3,6,5,5,6,5,1,1,3,3,3,2,2,3,3,4,3,3,2,2,4,3,3,10,100,24,27,31,loss_aversion,0,1,0,1,0,0,1,0,0
166,9,05:39:00,0,4,2,4,2,3,3,5,5,3,5,5,5,5,5,5,1,2,1,2,2,2,2,1,3,3,3,2,4,2,2,3,2,5,5,47,27,29,loss_aversion,0,0,0,0,0,0,1,0,0
167,9,05:40:00,1,2,2,1,2,2,2,3,6,3,6,5,5,7,5,7,2,2,2,2,2,2,2,4,2,4,2,2,4,4,2,1,2,10,20,20,27,30,loss_aversion,0,0,0,0,0,0,1,0,0
168,9,05:41:00,1,4,3,3,2,4,4,4,4,3,4,6,5,3,5,3,2,3,2,2,2,2,2,2,2,3,3,3,4,4,2,4,5,10,20,47,27,29,loss_aversion,0,0,0,0,0,0,1,0,0
169,9,05:50:00,0,4,2,4,0,4,3,2,4,2,4,3,5,5,4,4,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,3,3,10,5,47,27,30,loss_aversion,0,0,0,0,0,0,1,0,0
170,9,05:58:00,0,3,4,4,2,3,4,4,2,2,5,4,5,6,4,7,3,3,1,3,3,3,3,4,2,3,3,1,4,3,3,5,5,5,5,47,27,29,loss_aversion,0,0,0,0,0,0,1,0,0
171,9,06:02:00,0,2,1,4,0,1,2,3,4,4,4,4,5,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,10,100,47,27,29,loss_aversion,0,0,0,0,0,0,1,0,0
172,9,06:02:00,0,3,2,4,0,6,5,4,7,3,6,4,5,6,5,5,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,2,5,5,47,18,29,loss_aversion,0,0,1,1,0,0,1,0,0
173,9,06:05:00,1,2,4,4,2,3,6,3,6,6,5,3,5,3,3,6,1,5,5,5,5,5,5,5,5,5,5,4,4,5,4,5,4,10,500,24,27,30,loss_aversion,0,0,0,0,0,0,1,0,0
174,9,06:08:00,0,2,2,1,0,1,2,2,6,5,6,2,5,6,5,5,1,1,1,1,1,1,1,1,2,2,2,3,4,1,2,2,1,10,5,47,27,31,loss_aversion,0,0,0,0,0,0,1,0,0
175,9,06:12:00,0,4,2,4,0,2,1,5,2,7,2,5,5,3,6,1,4,2,2,4,4,4,3,2,5,5,5,3,4,2,1,4,4,10,5,47,27,15,loss_aversion,0,0,0,0,0,0,1,0,0
176,9,06:12:00,0,4,0,4,0,1,7,1,7,1,1,1,5,7,1,7,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,10,5,47,27,29,loss_aversion,0,0,0,0,0,0,1,0,0
177,9,06:16:00,0,5,2,4,2,3,3,5,2,2,6,6,5,6,4,3,1,1,1,1,1,1,1,3,2,1,1,1,4,3,1,1,1,5,547,47,27,29,loss_aversion,0,0,0,0,0,0,1,0,0
178,9,06:34:00,0,4,7,4,0,3,2,4,5,4,5,4,5,4,4,6,1,2,1,2,1,2,3,2,3,3,3,2,4,2,3,4,4,5,5,47,27,29,loss_aversion,0,0,0,0,0,0,1,0,0
179,9,06:34:00,0,5,4,4,2,3,2,4,3,3,4,4,5,2,6,4,1,1,1,2,2,1,2,2,3,3,1,2,4,1,2,2,2,50,5,47,27,29,loss_aversion,0,0,0,0,0,0,1,0,0
181,9,06:44:00,1,2,2,1,2,1,1,6,2,2,6,7,5,1,6,6,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,5,47,27,29,loss_aversion,0,0,0,0,0,0,1,0,0
182,9,06:58:00,1,3,4,4,2,3,2,4,5,3,5,5,5,5,4,6,3,3,3,3,2,2,2,3,4,4,3,3,4,4,3,4,3,10,5,47,27,29,loss_aversion,0,0,0,0,0,0,1,0,0
183,9,07:01:00,0,3,4,4,2,3,2,7,1,6,5,2,5,1,7,3,1,2,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,5,5,47,27,29,loss_aversion,0,0,0,0,0,0,1,0,0
185,9,08:00:00,0,3,1,2,0,1,3,5,7,5,7,4,5,5,5,5,1,3,2,2,2,1,3,4,4,4,2,2,4,2,2,4,3,5,5,47,27,29,loss_aversion,0,0,0,0,0,0,1,0,0
188,9,18:36:00,0,1,5,4,2,2,2,3,5,5,6,5,5,6,5,5,1,2,1,2,3,1,2,1,3,3,2,2,4,2,1,3,2,5,5,47,27,29,loss_aversion,0,0,0,0,0,0,1,0,0
1,9,00:42:00,0,3,1,4,0,2,4,2,7,1,6,6,5,5,2,7,2,2,1,1,1,1,1,1,3,4,2,1,4,1,3,3,1,5,5,5,27,31,pre_commitment,0,0,0,0,0,0,0,1,0
2,9,00:43:00,0,4,2,4,0,5,2,4,4,5,3,4,5,3,5,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,5,5,47,4,39,pre_commitment,0,0,1,1,0,0,0,1,0
3,9,00:43:00,1,2,3,3,2,2,6,1,7,3,7,2,5,7,2,7,3,3,3,3,3,3,3,3,3,1,3,3,4,3,3,4,4,10,500,24,27,30,pre_commitment,0,0,0,0,0,0,0,1,0
4,9,00:44:00,0,4,3,1,2,6,1,5,2,4,5,7,5,1,6,3,1,2,2,1,1,2,2,2,4,2,2,2,4,2,2,2,1,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
5,9,00:44:00,1,4,5,1,2,1,4,1,6,3,2,3,5,5,3,3,2,3,1,2,2,1,1,2,2,3,2,2,4,3,3,2,5,10,5,47,27,31,pre_commitment,0,0,0,0,0,0,0,1,0
6,9,00:44:00,0,2,7,4,0,4,2,3,2,4,4,4,5,4,6,6,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
7,9,00:45:00,0,4,3,2,0,3,4,4,5,3,6,5,5,4,5,4,2,2,1,2,2,3,1,1,3,4,2,1,4,1,1,2,2,50,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
8,9,00:45:00,0,5,2,4,2,3,1,4,1,4,3,5,5,2,5,5,3,2,4,4,4,2,1,5,3,3,2,2,4,2,1,2,3,18,5,6,27,31,pre_commitment,0,0,0,0,0,0,0,1,0
9,9,00:45:00,0,3,4,4,0,2,2,5,4,3,5,5,5,3,4,4,2,2,2,3,4,2,3,2,4,3,2,3,4,2,4,4,4,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
10,9,00:45:00,0,3,3,1,0,1,2,5,4,3,7,5,5,5,5,7,1,2,2,3,2,2,2,3,4,4,2,2,4,3,2,5,4,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
11,9,00:46:00,0,5,2,4,2,2,5,2,6,2,6,2,5,6,2,6,3,3,3,3,3,2,2,3,3,3,3,2,4,2,2,4,5,10,5,24,27,30,pre_commitment,0,0,0,0,0,0,0,1,0
12,9,00:46:00,1,4,2,1,1,2,2,1,3,1,6,3,5,6,4,3,3,2,3,2,2,2,2,2,3,2,4,2,2,3,3,3,2,10,60,25,24,30,pre_commitment,0,1,1,1,0,0,0,1,0
13,9,00:46:00,0,5,3,4,2,3,3,4,3,3,5,5,5,3,5,5,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,2,1,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
14,9,00:46:00,0,3,0,2,0,3,2,2,2,6,3,3,5,6,6,4,2,3,1,2,2,1,4,1,2,4,4,2,4,1,3,5,3,10,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
15,9,00:46:00,0,3,7,4,0,6,1,5,2,5,2,6,5,1,7,3,1,2,1,3,2,2,3,2,3,4,3,2,4,2,1,4,4,5,5,47,4,29,pre_commitment,0,0,1,1,0,0,0,1,0
16,9,00:46:00,1,4,2,4,2,6,6,4,4,4,1,4,5,4,2,4,1,1,2,1,2,2,1,3,3,3,2,1,4,3,2,4,2,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
17,9,00:47:00,0,4,2,4,0,4,5,4,2,4,3,3,5,2,3,2,3,4,3,3,3,2,3,3,4,3,3,4,4,3,3,3,3,10,5,32,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
18,9,00:46:00,0,3,2,2,0,4,2,4,5,5,4,6,5,3,5,4,3,3,4,4,3,2,2,4,3,4,3,2,4,3,3,4,3,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
19,9,00:47:00,1,3,2,2,2,1,2,3,7,1,7,3,5,4,2,7,3,3,2,3,2,3,3,3,3,3,3,3,4,3,3,3,3,10,5,24,6,29,pre_commitment,0,0,1,1,0,0,0,1,0
20,9,00:47:00,1,4,4,3,0,5,1,3,3,5,4,6,5,1,6,6,2,4,4,4,4,2,4,4,4,4,4,4,4,2,2,4,4,5,5,40,10,29,pre_commitment,0,0,1,1,0,0,0,1,0
21,9,00:47:00,1,1,6,4,2,1,2,2,5,1,7,4,5,6,2,7,1,4,1,2,1,1,2,1,1,1,1,2,4,2,1,1,2,5,5,47,27,31,pre_commitment,0,0,0,0,0,0,0,1,0
22,9,00:47:00,0,4,4,4,0,5,3,6,3,7,3,6,5,2,5,1,1,2,1,2,2,1,1,2,5,2,4,1,4,2,1,2,1,5,5,47,4,29,pre_commitment,0,0,1,1,0,0,0,1,0
23,9,00:47:00,0,4,0,2,0,4,3,6,4,4,5,4,5,2,4,6,3,3,3,3,2,2,3,3,3,3,3,3,4,2,3,3,3,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
24,9,00:48:00,0,5,3,4,0,6,1,7,1,6,7,7,5,1,7,1,1,1,1,2,1,1,1,1,2,1,1,1,4,1,1,1,1,10,5,24,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
25,9,00:48:00,1,3,7,4,2,6,3,5,5,4,3,6,5,3,5,2,1,4,2,4,4,2,5,4,5,5,4,3,4,4,5,4,5,100,5,47,27,30,pre_commitment,0,0,0,0,0,0,0,1,0
26,9,00:48:00,0,3,2,4,0,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,4,3,3,3,3,10,5,47,27,31,pre_commitment,0,0,0,0,0,0,0,1,0
27,9,00:49:00,0,5,5,4,0,4,2,3,4,4,6,5,5,6,4,4,2,4,3,2,2,2,4,2,3,2,2,2,2,1,2,3,2,10,100,24,27,30,pre_commitment,0,1,0,1,0,0,0,1,0
28,9,00:50:00,0,4,2,4,2,2,1,4,1,4,7,6,5,4,7,3,1,1,2,2,2,1,2,1,1,3,2,1,4,1,2,3,1,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
29,9,00:50:00,0,4,3,1,0,1,2,2,6,4,3,2,5,4,2,6,2,2,1,1,4,2,1,1,4,2,1,2,4,1,4,2,1,10,5,24,6,29,pre_commitment,0,0,1,1,0,0,0,1,0
30,9,00:50:00,0,4,4,2,0,3,3,5,3,6,5,5,5,3,5,3,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,10,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
31,9,00:50:00,0,5,4,1,2,6,3,5,1,4,1,4,5,2,6,3,3,3,2,2,3,3,3,3,4,4,3,3,4,3,4,4,3,10,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
32,9,00:50:00,0,3,4,1,2,6,6,4,2,6,4,4,5,3,6,4,3,4,4,3,2,2,3,4,4,4,4,4,4,2,3,4,3,10,5,24,27,31,pre_commitment,0,0,0,0,0,0,0,1,0
33,9,00:51:00,1,4,3,1,2,5,3,4,3,3,3,5,5,3,4,5,4,4,4,2,3,4,4,2,3,4,4,4,4,3,4,3,4,410,500,100,2,15,pre_commitment,0,0,1,1,0,0,0,1,0
34,9,00:51:00,0,3,1,4,0,1,6,1,7,4,7,4,5,7,2,7,2,4,4,3,3,2,4,5,5,5,4,4,4,5,4,5,4,5,100,96,27,31,pre_commitment,0,0,0,0,0,0,0,1,0
35,9,00:51:00,0,3,2,4,0,4,4,4,4,4,4,4,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,47,27,29,pre_commitment,0,1,0,1,0,0,0,1,0
36,9,00:51:00,0,2,8,4,0,4,4,4,4,4,4,4,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,10,50,24,3,31,pre_commitment,0,0,1,1,0,0,0,1,0
37,9,00:51:00,0,3,1,4,2,6,4,3,7,2,6,6,5,2,6,6,1,3,2,2,1,1,1,3,2,1,1,1,4,1,1,2,1,10,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
38,9,00:52:00,1,5,3,4,1,6,2,4,2,5,2,4,5,4,5,3,1,3,3,2,2,1,2,3,4,3,2,2,4,3,3,3,2,10,5,12,27,16,pre_commitment,0,0,0,0,0,0,0,1,0
39,9,00:53:00,0,3,2,1,0,3,4,3,5,4,6,5,5,5,4,5,3,3,3,3,3,3,3,3,3,4,4,3,4,3,4,4,3,5,5,47,27,30,pre_commitment,0,0,0,0,0,0,0,1,0
40,9,00:53:00,1,4,1,1,0,2,1,2,4,2,7,6,5,5,6,6,2,2,2,1,2,1,1,1,1,2,3,4,4,1,1,2,1,10,100,24,27,30,pre_commitment,0,0,0,0,0,0,0,1,0
41,9,00:53:00,0,4,2,4,0,2,4,4,4,4,4,4,5,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,10,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
42,9,00:54:00,0,3,2,4,0,2,5,3,7,3,7,5,5,4,2,7,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,5,5,47,8,31,pre_commitment,0,0,1,1,0,0,0,1,0
43,9,00:54:00,0,5,4,4,0,6,2,5,2,6,2,4,5,3,6,5,1,4,2,2,2,1,1,1,3,3,3,2,4,3,3,4,3,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
44,9,00:54:00,1,4,2,1,2,6,2,3,6,3,2,6,5,2,6,3,1,1,1,1,2,1,1,1,4,2,1,1,4,1,1,2,2,10,100,24,27,31,pre_commitment,0,0,0,0,0,0,0,1,0
45,9,00:55:00,1,4,3,1,2,2,3,4,6,2,6,4,3,5,3,5,2,3,3,3,3,1,1,3,1,3,1,1,2,1,1,1,1,5,5,47,27,29,pre_commitment,1,1,0,1,0,0,0,1,0
46,9,00:55:00,0,4,3,4,0,3,1,6,6,6,7,6,5,1,6,2,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,2,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
47,9,00:55:00,0,4,7,4,0,7,2,3,2,7,2,6,5,5,5,1,1,2,1,2,2,1,4,4,2,1,2,2,4,4,4,3,3,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
48,9,00:55:00,0,4,4,4,2,5,2,6,2,5,3,4,5,2,6,2,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
49,9,00:55:00,0,4,4,1,2,4,2,4,5,3,5,5,5,4,4,6,2,3,4,3,2,2,4,2,4,4,3,3,4,3,4,4,3,10,1,47,27,31,pre_commitment,0,0,0,0,0,0,0,1,0
50,9,00:55:00,0,5,2,1,0,4,2,6,2,4,5,6,5,2,6,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
51,9,00:56:00,0,2,7,4,0,5,2,3,4,2,4,4,5,2,5,6,2,1,1,2,1,1,1,1,2,1,1,2,4,3,2,4,3,10,5,24,27,31,pre_commitment,0,0,0,0,0,0,0,1,0
52,9,00:56:00,0,3,3,4,0,4,5,3,5,4,3,3,5,4,3,3,3,3,3,3,2,3,3,2,2,3,3,2,2,3,3,3,2,10,10,24,3,30,pre_commitment,0,1,1,1,0,0,0,1,0
53,9,00:57:00,0,4,2,4,0,5,2,4,5,5,5,7,5,4,4,5,3,4,2,3,2,3,3,4,4,3,3,2,4,4,3,3,3,5,5,47,4,27,pre_commitment,0,0,1,1,0,0,0,1,0
54,9,00:58:00,1,4,0,4,2,2,2,3,6,2,5,3,5,3,5,5,1,1,3,3,2,2,3,3,3,4,2,2,4,3,1,3,3,5,5,47,27,31,pre_commitment,0,0,0,0,0,0,0,1,0
55,9,00:58:00,1,4,3,1,0,4,3,5,6,5,6,7,5,5,5,6,3,3,2,3,3,3,3,2,4,4,4,3,4,3,3,4,4,10,5,24,27,30,pre_commitment,0,0,0,0,0,0,0,1,0
56,9,00:59:00,0,3,4,4,1,3,3,3,4,3,4,2,5,5,4,6,2,2,1,3,3,4,3,2,4,3,3,2,4,3,1,4,3,10,100,47,27,30,pre_commitment,0,0,0,0,0,0,0,1,0
57,9,00:59:00,0,4,4,1,2,3,6,2,5,4,5,5,5,6,3,4,3,3,3,4,4,4,3,3,4,4,4,4,4,3,4,3,4,10,5,24,27,15,pre_commitment,0,0,0,0,0,0,0,1,0
58,9,01:00:00,0,3,5,4,0,3,3,3,3,3,5,4,5,4,3,5,2,3,3,3,3,2,3,3,3,3,3,3,2,3,3,4,4,10,5,24,5,31,pre_commitment,0,1,1,1,0,0,0,1,0
59,9,01:00:00,0,4,4,1,0,5,1,6,2,5,4,6,5,1,6,1,1,1,2,2,2,2,2,1,3,3,2,2,4,2,2,2,2,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
60,9,01:01:00,0,4,2,1,0,2,2,2,6,4,4,2,3,6,2,6,1,1,1,3,4,4,1,1,4,4,5,2,4,1,1,5,4,5,5,47,27,29,pre_commitment,1,0,0,1,0,0,0,1,0
61,9,01:01:00,0,4,2,4,0,3,4,4,3,4,4,4,5,4,5,4,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,10,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
62,9,01:01:00,0,4,2,4,0,2,1,3,2,3,3,5,5,3,5,3,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,100,5,27,15,pre_commitment,0,0,0,0,0,0,0,1,0
63,9,01:01:00,0,3,7,4,0,1,7,5,5,6,7,6,5,2,6,3,2,4,5,5,4,4,5,5,5,5,5,5,4,4,5,5,5,10,100,12,27,31,pre_commitment,0,0,0,0,0,0,0,1,0
65,9,01:07:00,0,4,5,2,2,2,3,2,6,3,6,3,5,6,4,6,1,4,1,1,1,1,1,1,4,4,2,1,4,1,1,4,2,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
66,9,01:07:00,0,6,2,4,0,3,2,4,1,2,3,6,5,2,6,6,1,1,1,1,1,1,1,1,2,2,1,1,4,1,1,1,1,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
67,9,01:07:00,0,5,4,5,0,6,2,6,2,4,5,6,5,2,6,4,1,2,1,1,1,1,1,2,2,2,1,1,4,3,2,2,2,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
69,9,01:08:00,1,4,7,2,2,2,5,3,6,3,6,5,5,5,3,4,3,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,3,10,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
71,9,01:10:00,0,4,7,4,2,3,4,6,5,2,6,6,5,2,4,2,1,3,1,3,2,1,3,5,5,4,4,4,4,3,2,5,5,10,5,36,27,30,pre_commitment,0,0,0,0,0,0,0,1,0
72,9,01:10:00,0,6,5,1,0,5,3,5,2,6,5,6,5,2,6,2,3,2,2,4,2,3,2,2,4,4,3,4,4,4,4,4,2,10,5,24,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
73,9,01:11:00,0,4,0,2,0,6,6,2,6,4,4,3,5,4,4,6,2,2,2,2,2,2,2,2,3,4,3,2,4,2,2,3,2,10,300,24,6,31,pre_commitment,0,0,1,1,0,0,0,1,0
74,9,01:15:00,0,5,4,4,0,2,4,2,4,3,5,3,5,5,3,4,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,5,5,47,27,31,pre_commitment,0,0,0,0,0,0,0,1,0
75,9,01:15:00,0,3,1,0,2,6,2,3,6,3,2,6,5,4,5,2,3,3,4,3,3,4,4,3,3,4,4,3,4,2,3,3,4,10,50,24,27,15,pre_commitment,0,0,0,0,0,0,0,1,0
76,9,01:17:00,0,2,3,1,2,2,3,1,7,2,5,3,5,6,3,7,3,3,4,3,2,3,2,4,5,4,3,3,4,4,5,4,3,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
77,9,01:17:00,0,4,2,1,0,6,1,6,1,2,2,6,5,1,6,7,1,2,2,2,2,2,2,2,2,1,2,1,4,1,2,2,1,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
78,9,01:18:00,1,3,0,4,2,2,5,6,6,2,6,5,5,5,6,5,2,4,4,4,2,2,2,2,4,4,4,2,2,4,4,4,4,10,5,47,27,29,pre_commitment,0,1,0,1,0,0,0,1,0
79,9,01:18:00,1,3,7,2,2,1,5,6,5,5,7,5,5,2,5,2,1,1,1,4,2,1,1,1,4,2,2,1,4,1,1,4,4,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
80,9,01:19:00,0,3,2,5,2,1,5,2,6,3,6,2,5,6,3,6,3,2,2,3,3,2,2,2,3,3,3,2,4,2,3,4,2,5,5,47,27,31,pre_commitment,0,0,0,0,0,0,0,1,0
81,9,01:20:00,0,4,2,4,0,4,4,5,3,3,3,3,3,3,3,4,3,3,2,3,3,3,2,3,3,2,4,3,2,3,3,3,2,10,100,47,27,29,pre_commitment,1,1,0,1,0,0,0,1,0
82,9,01:25:00,0,3,0,4,2,3,3,4,6,4,5,4,3,4,5,3,1,2,2,2,2,2,2,2,3,4,2,2,4,2,2,3,2,5,5,47,27,29,pre_commitment,1,0,0,1,0,0,0,1,0
83,9,01:25:00,0,2,5,6,0,3,4,3,2,2,4,4,4,4,3,4,2,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,3,5,5,47,27,29,pre_commitment,1,0,0,1,0,0,0,1,0
